hodges_list,p_no,preferred_name,date,verbatim_name,count
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-02,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-04,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-05,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-09,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-10,Symmoca signatella (H.-S.),2
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-11,Symmoca signatella (H.-S.),3
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-12,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-25,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-27,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-05-31,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-06-21,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-06-28,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-08-06,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-08-07,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-08-10,Symmoca signatella (H.-S.),2
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-08-12,Symmoca signatella (H.-S.),2
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-08-17,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-08-21,Symmoca signatella (H.-S.),1
1133,59a0006,Symmoca signatella (Herrich-Schäffer),2021-08-30,Symmoca signatella (H.-S.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-05-09,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-05-10,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-05-21,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-05-25,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-05-26,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-05-27,Oegoconia novimundi (Bsk.),2
1134,59a0002,Oegoconia novimundi (Busck),2021-05-28,Oegoconia novimundi (Bsk.),2
1134,59a0002,Oegoconia novimundi (Busck),2021-05-29,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-05-31,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-06-01,Oegoconia novimundi (Bsk.),3
1134,59a0002,Oegoconia novimundi (Busck),2021-06-03,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-06-04,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-06-05,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-06-06,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-06-08,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-06-10,Oegoconia novimundi (Bsk.),2
1134,59a0002,Oegoconia novimundi (Busck),2021-06-11,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-08-09,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-08-10,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-08-19,Oegoconia novimundi (Bsk.),2
1134,59a0002,Oegoconia novimundi (Busck),2021-08-20,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-08-26,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-09-07,Oegoconia novimundi (Bsk.),1
1134,59a0002,Oegoconia novimundi (Busck),2021-09-09,Oegoconia novimundi (Bsk.),1
1162,59a1766,Blastobasis glandulella (Riley),2021-05-28,Blastobasis ?glandulella (Riley),1
1162,59a1766,Blastobasis glandulella (Riley),2021-06-01,Blastobasis ?glandulella (Riley),1
1162,59a1766,Blastobasis glandulella (Riley),2021-06-24,Blastobasis ?glandulella (Riley),1
1162,59a1766,Blastobasis glandulella (Riley),2021-06-25,Blastobasis ?glandulella (Riley),1
1162,59a1766,Blastobasis glandulella (Riley),2021-07-10,Blastobasis ?glandulella (Riley),1
1162,59a1766,Blastobasis glandulella (Riley),2021-07-16,Blastobasis ?glandulella (Riley),1
1162,59a1766,Blastobasis glandulella (Riley),2021-07-30,Blastobasis ?glandulella (Riley),1
1162,59a1766,Blastobasis glandulella (Riley),2021-08-06,Blastobasis ?glandulella (Riley),1
1162,59a1766,Blastobasis glandulella (Riley),2021-08-13,Blastobasis ?glandulella (Riley),1
1162,59a1766,Blastobasis glandulella (Riley),2021-10-01,Blastobasis ?glandulella (Riley),1
1246,59a1804,Pigritia murtfeldtella (Chambers) or similar species,2021-08-12,Pigritia murtfeldtella? (Cham.),1
1246,59a1804,Pigritia murtfeldtella (Chambers) or similar species,2021-08-15,Pigritia murtfeldtella? (Cham.),1
1246,59a1804,Pigritia murtfeldtella (Chambers) or similar species,2021-09-06,Pigritia murtfeldtella? (Cham.),2
1246,59a1804,Pigritia murtfeldtella (Chambers) or similar species,2021-09-22,Pigritia murtfeldtella? (Cham.),1
1398E,59a1659.5,"Coleophora sp. E: brownish, pale costa, speckled",2021-07-09,"Coleophora E: brownish, pale costa, speckled",1
1398E,59a1659.5,"Coleophora sp. E: brownish, pale costa, speckled",2021-08-12,"Coleophora E: brownish, pale costa, speckled",2
1398E,59a1659.5,"Coleophora sp. E: brownish, pale costa, speckled",2021-08-27,"Coleophora E: brownish, pale costa, speckled",1
1398E,59a1659.5,"Coleophora sp. E: brownish, pale costa, speckled",2021-09-08,"Coleophora E: brownish, pale costa, speckled",1
1398F,59a1659.6,Coleophora sp. F:  pale yellowish white,2021-05-27,Coleophora F:  pale yellowish white,1
1398F,59a1659.6,Coleophora sp. F:  pale yellowish white,2021-08-03,Coleophora F:  pale yellowish white,1
1398F,59a1659.6,Coleophora sp. F:  pale yellowish white,2021-08-06,Coleophora F:  pale yellowish white,1
1398F,59a1659.6,Coleophora sp. F:  pale yellowish white,2021-08-12,Coleophora F:  pale yellowish white,1
1433,59a1822,Mompha cephalanthiella (Chambers),2021-03-28,"Mompha sp. #3 [prob, cephalanthiella (Cham.)]",2
1433,59a1822,Mompha cephalanthiella (Chambers),2021-09-06,"Mompha sp. #3 [prob, cephalanthiella (Cham.)]",1
1458I,59a1856.9,"Mompha sp. 9 (brown, gray & wh., gray head)",2021-10-02,"Mompha sp. 9 (brown, gray & wh., gray head)",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2021-03-27,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2021-04-18,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2021-04-27,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2021-05-10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2021-05-30,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1458J,59a1856.10,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",2021-06-20,"Mompha sp. 10 (black, white bands and dorsum) (was Elachista sp. 2)",1
1562,59a0268,Periploca ceanothiella (Cosens),2021-04-29,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-01,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-04,Periploca ceanothiella (Cosens),2
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-06,Periploca ceanothiella (Cosens),2
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-08,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-09,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-10,Periploca ceanothiella (Cosens),2
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-11,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-12,Periploca ceanothiella (Cosens),4
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-13,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-15,Periploca ceanothiella (Cosens),2
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-19,Periploca ceanothiella (Cosens),2
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-23,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-28,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-05-30,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-06-01,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-07-19,Periploca ceanothiella (Cosens),1
1562,59a0268,Periploca ceanothiella (Cosens),2021-07-25,Periploca ceanothiella (Cosens),1
1581,59a0287,Periploca juniperi Hodges,2021-07-23,Periploca juniperi Hodges,1
1581,59a0287,Periploca juniperi Hodges,2021-09-15,Periploca juniperi Hodges,1
1581,59a0287,Periploca juniperi Hodges,2021-09-23,Periploca juniperi Hodges,1
NA,NA,Periploca sp. (incl. the spp. above),2021-06-24,Periploca sp. (1 of the above 2),1
NA,NA,Periploca sp. (incl. the spp. above),2021-09-07,Periploca sp. (1 of the above 2),1
NA,NA,Periploca sp. (incl. the spp. above),2021-09-08,Periploca sp. (1 of the above 2),1
1738,59a0652,Aristotelia fungivorella (Clemens),2021-07-18,Aristotelia sp. 1 (fungivorella?),1
1738,59a0652,Aristotelia fungivorella (Clemens),2021-08-03,Aristotelia sp. 1 (fungivorella?),1
1764B,59a0673.2,Aristotelia sp. 2,2021-05-24,Aristotelia sp. 2 (eldorada?),1
1764B,59a0673.2,Aristotelia sp. 2,2021-05-31,Aristotelia sp. 2 (eldorada?),1
1764C,59a0673.3,Aristotelia sp. 3 (same as 2?),2021-05-09,Aristotelia sp. 3 (same as 2?),1
1764C,59a0673.3,Aristotelia sp. 3 (same as 2?),2021-06-01,Aristotelia sp. 3 (same as 2?),1
1764C,59a0673.3,Aristotelia sp. 3 (same as 2?),2021-08-01,Aristotelia sp. 3 (same as 2?),1
1769,59a1170.6,Agnippe laudatella (Walsingham),2021-09-05,Agnippe laudatella (Wlsm.},1
NA,NA,Leucogoniella californica or distincta,2021-03-31,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-04-01,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-04-11,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-04-28,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-05-08,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-05-09,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-05-10,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-05-11,Leucogoniella californica or distincta,5
NA,NA,Leucogoniella californica or distincta,2021-05-12,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-05-17,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-05-18,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-05-21,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-05-23,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-05-27,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-05-29,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-05-30,Leucogoniella californica or distincta,6
NA,NA,Leucogoniella californica or distincta,2021-05-31,Leucogoniella californica or distincta,9
NA,NA,Leucogoniella californica or distincta,2021-06-01,Leucogoniella californica or distincta,4
NA,NA,Leucogoniella californica or distincta,2021-06-02,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-06-03,Leucogoniella californica or distincta,3
NA,NA,Leucogoniella californica or distincta,2021-06-05,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-06-11,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-06-19,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-06-20,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-06-21,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-06-25,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-06-28,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-06-30,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-07-01,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-07-04,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-07-07,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-07-08,Leucogoniella californica or distincta,12
NA,NA,Leucogoniella californica or distincta,2021-07-09,Leucogoniella californica or distincta,10
NA,NA,Leucogoniella californica or distincta,2021-07-10,Leucogoniella californica or distincta,9
NA,NA,Leucogoniella californica or distincta,2021-07-11,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-07-16,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-07-17,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-07-18,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-07-20,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-07-21,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-07-23,Leucogoniella californica or distincta,3
NA,NA,Leucogoniella californica or distincta,2021-07-25,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-07-27,Leucogoniella californica or distincta,19
NA,NA,Leucogoniella californica or distincta,2021-07-28,Leucogoniella californica or distincta,12
NA,NA,Leucogoniella californica or distincta,2021-07-29,Leucogoniella californica or distincta,4
NA,NA,Leucogoniella californica or distincta,2021-07-30,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-08-01,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-08-03,Leucogoniella californica or distincta,3
NA,NA,Leucogoniella californica or distincta,2021-08-04,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-08-06,Leucogoniella californica or distincta,5
NA,NA,Leucogoniella californica or distincta,2021-08-07,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-08-08,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-08-09,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-08-10,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-08-11,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-08-12,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-08-14,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-08-15,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-08-16,Leucogoniella californica or distincta,4
NA,NA,Leucogoniella californica or distincta,2021-08-17,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-08-26,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-08-27,Leucogoniella californica or distincta,3
NA,NA,Leucogoniella californica or distincta,2021-08-28,Leucogoniella californica or distincta,6
NA,NA,Leucogoniella californica or distincta,2021-08-29,Leucogoniella californica or distincta,3
NA,NA,Leucogoniella californica or distincta,2021-08-31,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-09-02,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-09-03,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-09-04,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-09-05,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-09-06,Leucogoniella californica or distincta,3
NA,NA,Leucogoniella californica or distincta,2021-09-07,Leucogoniella californica or distincta,19
NA,NA,Leucogoniella californica or distincta,2021-09-08,Leucogoniella californica or distincta,10
NA,NA,Leucogoniella californica or distincta,2021-09-09,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-09-11,Leucogoniella californica or distincta,3
NA,NA,Leucogoniella californica or distincta,2021-09-19,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-09-23,Leucogoniella californica or distincta,2
NA,NA,Leucogoniella californica or distincta,2021-09-24,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-10-01,Leucogoniella californica or distincta,1
NA,NA,Leucogoniella californica or distincta,2021-10-02,Leucogoniella californica or distincta,3
NA,NA,Leucogoniella californica or distincta,2021-10-04,Leucogoniella californica or distincta,2
1859,59a0691.9,Telphusa sedulitella (Busck),2021-05-26,Telphusa sedulitella (Bsk.),1
1859,59a0691.9,Telphusa sedulitella (Busck),2021-05-30,Telphusa sedulitella (Bsk.),2
1859,59a0691.9,Telphusa sedulitella (Busck),2021-05-31,Telphusa sedulitella (Bsk.),1
1859,59a0691.9,Telphusa sedulitella (Busck),2021-06-08,Telphusa sedulitella (Bsk.),1
1859,59a0691.9,Telphusa sedulitella (Busck),2021-06-27,Telphusa sedulitella (Bsk.),1
1859,59a0691.9,Telphusa sedulitella (Busck),2021-07-28,Telphusa sedulitella (Bsk.),1
1859,59a0691.9,Telphusa sedulitella (Busck),2021-09-06,Telphusa sedulitella (Bsk.),1
1859,59a0691.9,Telphusa sedulitella (Busck),2021-09-07,Telphusa sedulitella (Bsk.),1
1859,59a0691.9,Telphusa sedulitella (Busck),2021-10-04,Telphusa sedulitella (Bsk.),1
1859A,59a0691.99,"Telphusa sp. (larger, black)",2021-08-22,"Telphusa sp. (larger, black)",1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-05-30,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-05-31,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-06-01,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-06-02,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-06-08,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-06-26,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-07-09,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-07-10,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-07-17,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-07-19,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-07-21,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-07-28,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-08-01,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-08-13,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-08-22,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-09-08,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-09-09,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-10-02,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
1938?,NA,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],2021-10-12,gelechiid sp. 2 (unk. Chionodes-like genus) [was gnorimoschemine sp. D & Gelechia sp. ()],1
2039,59a1330,Symmetrischema striatella (Murtfeldt),2021-05-31,Symmetrischema striatella (Meyrick),1
2073,59a1022,Chionodes figurella (Busck),2021-04-24,Chionodes figurella (Bsk.),1
2102,59a0957,Chionodes ochreostrigella (Chambers),2021-05-15,Chionodes ochreostrigella (Cham.),1
2102,59a0957,Chionodes ochreostrigella (Chambers),2021-05-23,Chionodes ochreostrigella (Cham.),1
2102,59a0957,Chionodes ochreostrigella (Chambers),2021-07-20,Chionodes ochreostrigella (Cham.),1
2109.1,59a0888,Chionodes powelli Hodges,2021-03-30,Chionodes powelli Hodges,1
2109.1,59a0888,Chionodes powelli Hodges,2021-05-09,Chionodes powelli Hodges,2
2109.1,59a0888,Chionodes powelli Hodges,2021-05-30,Chionodes powelli Hodges,1
2109.1,59a0888,Chionodes powelli Hodges,2021-07-03,Chionodes powelli Hodges,1
2109.1,59a0888,Chionodes powelli Hodges,2021-08-15,Chionodes powelli Hodges,1
2109.1,59a0888,Chionodes powelli Hodges,2021-08-24,Chionodes powelli Hodges,1
2109.1,59a0888,Chionodes powelli Hodges,2021-09-03,Chionodes powelli Hodges,1
2109.1,59a0888,Chionodes powelli Hodges,2021-09-08,Chionodes powelli Hodges,2
2120,59a0974,Chionodes trichostola (Meyrick),2021-01-19,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-01-21,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-02-12,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-02-16,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-02-17,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-02-18,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-02-22,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-02-23,Chionodes trichostola (Meyrick),3
2120,59a0974,Chionodes trichostola (Meyrick),2021-03-07,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-03-23,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-03-30,Chionodes trichostola (Meyrick),5
2120,59a0974,Chionodes trichostola (Meyrick),2021-04-09,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-04-12,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-04-17,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-18,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-19,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-21,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-23,Chionodes trichostola (Meyrick),2
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-24,Chionodes trichostola (Meyrick),2
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-25,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-26,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-28,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-29,Chionodes trichostola (Meyrick),2
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-30,Chionodes trichostola (Meyrick),3
2120,59a0974,Chionodes trichostola (Meyrick),2021-05-31,Chionodes trichostola (Meyrick),2
2120,59a0974,Chionodes trichostola (Meyrick),2021-06-01,Chionodes trichostola (Meyrick),3
2120,59a0974,Chionodes trichostola (Meyrick),2021-06-02,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-06-04,Chionodes trichostola (Meyrick),1
2120,59a0974,Chionodes trichostola (Meyrick),2021-06-05,Chionodes trichostola (Meyrick),1
